team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150515-RIOALB-RIOLAC-0,,,French,,b05,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150516-RIOALB-RIOLAC-0,,,French,,b05,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150518-RIOALB-RIOTUC-0,,,French,,a05,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150518-RIOALB-RIOTUC-0,,,French,,a05,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150519-RIOALB-RIOTUC-0,,,French,,a05,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150519-RIOALB-RIOTUC-0,,,French,,a05,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150520-RIOALB-RIOTUC-0,,,French,,a05,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150520-RIOALB-RIOTUC-0,,,French,,a05,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150521-RIOALB-RIOTUC-0,,,French,,a05,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150521-RIOALB-RIOTUC-0,,,French,,a05,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150522-RIOALB-RIOTUC-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150522-RIOALB-RIOTUC-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150523-RIOALB-RIOTUC-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150523-RIOALB-RIOTUC-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150525-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150525-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150525-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150526-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150526-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150526-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150527-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150527-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150527-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150528-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150528-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150528-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150529-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150529-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150529-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150530-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150530-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150530-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150531-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150531-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150531-RIOALB-RIOPHX-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150602-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150604-RIOALB-RIOTUC-0,,,French,,b03,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150605-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150606-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150606-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150607-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150609-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150609-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150610-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150610-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150610-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150611-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150611-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150611-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150612-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150612-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150612-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150613-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150613-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150613-RIOALB-RIOPHX-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150617-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150617-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150618-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150618-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150619-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150619-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150620-RIOALB-RIOTUC-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150622-RIOALB-RIOELP-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150622-RIOALB-RIOELP-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150623-RIOALB-RIOELP-0,,,French,,b03,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150623-RIOALB-RIOELP-0,,,French,,b03,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150624-RIOALB-RIOELP-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150624-RIOALB-RIOELP-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150625-RIOALB-RIOELP-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150625-RIOALB-RIOELP-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150626-RIOALB-RIOELP-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150626-RIOALB-RIOELP-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150627-RIOALB-RIOELP-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150627-RIOALB-RIOELP-0,,,French,,b04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150629-RIOALB-RIOELP-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150629-RIOALB-RIOELP-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150630-RIOALB-RIOELP-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150701-RIOALB-RIOELP-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150702-RIOALB-RIOELP-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150703-RIOALB-RIOELP-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150704-RIOALB-RIOELP-0,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150705-RIOALB-RIOELP-1,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150705-RIOALB-RIOELP-2,,,French,,a04,2b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150507-RIOALB-RIODOU-0,Herriott,,Harriet,,b05,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150504-RIOALB-RIODOU-0,Herriott,,Harriett,,b05,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150505-RIOALB-RIODOU-0,Herriott,,Harriett,,b05,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150508-RIOALB-RIODOU-0,Herriott,,Harriett,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150509-RIOALB-RIODOU-1,Herriott,,Harriett,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150509-RIOALB-RIODOU-2,Herriott,,Harriett,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150511-RIOALB-RIOLAC-0,Herriott,,Harriett,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150512-RIOALB-RIOLAC-0,Herriott,,Harriett,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150512-RIOALB-RIOLAC-0,Herriott,,Harriett,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150505-RIOALB-RIODOU-0,Herriott,,Herriett,,b05,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150504-RIOALB-RIODOU-0,,,Herriott,,b05,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150513-RIOALB-RIOLAC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150514-RIOALB-RIOLAC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150515-RIOALB-RIOLAC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150515-RIOALB-RIOLAC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150516-RIOALB-RIOLAC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150518-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150518-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150519-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150519-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150520-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150520-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150521-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150521-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150522-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150522-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150523-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150523-RIOALB-RIOTUC-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150525-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150525-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150525-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150526-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150526-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150526-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150527-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150527-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150527-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150528-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150528-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150528-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150529-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150529-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150529-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150530-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150530-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150530-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150531-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150531-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150531-RIOALB-RIOPHX-0,,,Herriott,,a06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150602-RIOALB-RIOTUC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150603-RIOALB-RIOTUC-0,,,Herriott,,b07,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150603-RIOALB-RIOTUC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150604-RIOALB-RIOTUC-0,,,Herriott,,b07,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150605-RIOALB-RIOTUC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150606-RIOALB-RIOTUC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150606-RIOALB-RIOTUC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150607-RIOALB-RIOTUC-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150608-RIOALB-RIOPHX-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150608-RIOALB-RIOPHX-0,,,Herriott,,b06,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150609-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150609-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150610-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150610-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150610-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150611-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150611-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150611-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150612-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150612-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150612-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150613-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150613-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150613-RIOALB-RIOPHX-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150615-RIOALB-RIOTUC-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150616-RIOALB-RIOTUC-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150616-RIOALB-RIOTUC-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150617-RIOALB-RIOTUC-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150617-RIOALB-RIOTUC-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150618-RIOALB-RIOTUC-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150618-RIOALB-RIOTUC-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150619-RIOALB-RIOTUC-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150619-RIOALB-RIOTUC-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150620-RIOALB-RIOTUC-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150622-RIOALB-RIOELP-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150622-RIOALB-RIOELP-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150623-RIOALB-RIOELP-0,,,Herriott,,b02,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150623-RIOALB-RIOELP-0,,,Herriott,,b02,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150624-RIOALB-RIOELP-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150624-RIOALB-RIOELP-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150625-RIOALB-RIOELP-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150625-RIOALB-RIOELP-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150626-RIOALB-RIOELP-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150626-RIOALB-RIOELP-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150627-RIOALB-RIOELP-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150627-RIOALB-RIOELP-0,,,Herriott,,b03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150629-RIOALB-RIOELP-0,,,Herriott,,a03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150629-RIOALB-RIOELP-0,,,Herriott,,a03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150630-RIOALB-RIOELP-0,,,Herriott,,a03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150701-RIOALB-RIOELP-0,,,Herriott,,a03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150702-RIOALB-RIOELP-0,,,Herriott,,a03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150703-RIOALB-RIOELP-0,,,Herriott,,a03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150704-RIOALB-RIOELP-0,,,Herriott,,a03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150705-RIOALB-RIOELP-1,,,Herriott,,a03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150705-RIOALB-RIOELP-2,,,Herriott,,a03,1b
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150508-RIOALB-RIODOU-0,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150509-RIOALB-RIODOU-1,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150509-RIOALB-RIODOU-2,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150511-RIOALB-RIOLAC-0,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150512-RIOALB-RIOLAC-0,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150512-RIOALB-RIOLAC-0,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150513-RIOALB-RIOLAC-0,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150514-RIOALB-RIOLAC-0,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150515-RIOALB-RIOLAC-0,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150515-RIOALB-RIOLAC-0,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150516-RIOALB-RIOLAC-0,,,Huelsman,,b02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150518-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150518-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150519-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150519-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150520-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150520-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150521-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150521-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150522-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150522-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150523-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150523-RIOALB-RIOTUC-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150525-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150525-RIOALB-RIOPHX-0,,,Huelsman,,a02,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150525-RIOALB-RIOPHX-0,,,Huelsman,,a02,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150526-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150526-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150526-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150527-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150527-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150527-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150528-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150528-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150528-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150529-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150529-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150529-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150530-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150530-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150530-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150531-RIOALB-RIOPHX-0,,,Huelsman,,a02,rf
