game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
BHMHGTR,1915,Florida-Alabama-Georgia League,1915-04-26,0,regular,P2659643,Anderson,,Thomasville,ss,1,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
BHMHGTR,1915,Florida-Alabama-Georgia League,1915-04-26,0,regular,P3478694,Wicker,,Thomasville,cf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
BHMHGTR,1915,Florida-Alabama-Georgia League,1915-04-26,0,regular,P7837424,Brazier,,Thomasville,lf,3,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
BHMHGTR,1915,Florida-Alabama-Georgia League,1915-04-26,0,regular,P7078836,Utley,,Thomasville,1b,4,3,0,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,6,1,0,,,,
BHMHGTR,1915,Florida-Alabama-Georgia League,1915-04-26,0,regular,P6393062,Parker,,Thomasville,3b,5,3,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
BHMHGTR,1915,Florida-Alabama-Georgia League,1915-04-26,0,regular,P7868096,Murch,,Thomasville,2b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,
BHMHGTR,1915,Florida-Alabama-Georgia League,1915-04-26,0,regular,P9565893,Connelly,,Thomasville,rf,7,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
BHMHGTR,1915,Florida-Alabama-Georgia League,1915-04-26,0,regular,P6269880,Krebs,,Thomasville,c,8,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,10,1,1,,,,
BHMHGTR,1915,Florida-Alabama-Georgia League,1915-04-26,0,regular,P8189625,Pearson,,Thomasville,p,9,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,1,1,1,,,,
BHMHGTR,1915,Florida-Alabama-Georgia League,1915-04-26,0,regular,,TOTALS,,Thomasville,,,29,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,3,,,,
